health_expenditures,treatment_locality,age_hh,educ_hh,dirtfloor,bathroom,hospital_distance
29.27045059,Yes,47,1,1,1,143.3207136
4.972950935,Yes,57,0,1,0,143.3207136
0.541308582,Yes,27,3,1,0,143.3207136
25.44958496,Yes,29,9,1,1,143.431273
8.248551369,Yes,41,1,1,1,143.431273
35.64458084,Yes,56,0,1,1,143.431273
1.318694353,Yes,46,5,1,1,143.431273
1.870655298,Yes,46,0,1,0,143.431273
9.352152824,Yes,57,3,1,0,143.431273
0,Yes,37,0,1,1,143.431273
19.14486504,Yes,48,3,1,1,143.431273
17.53808975,Yes,59,0,1,1,143.431273
14.11555576,Yes,45,1,1,1,143.431273
18.4019146,Yes,67,0,1,1,143.431273
3.199658632,Yes,31,3,1,1,143.431273
14.13551617,Yes,58,0,1,1,143.431273
0.620433986,Yes,37,4,1,1,143.431273
5.326986313,Yes,38,2,1,1,143.431273
32.42504883,Yes,40,3,1,1,143.431273
0,Yes,34,2,1,0,143.431273
0,Yes,47,3,1,0,143.431273
0.208787158,Yes,38,3,1,0,45.03346465
2.08410573,Yes,36,0,1,1,45.03346465
0.538699329,Yes,34,2,1,1,45.03346465
0.197441295,Yes,68,0,0,1,45.03346465
8.629076958,Yes,43,3,0,0,45.03346465
5.049609184,Yes,20,4,1,1,45.03346465
16.22027969,Yes,41,2,0,1,45.03346465
6.075949669,Yes,28,6,1,1,45.03346465
12.52655888,Yes,38,5,0,1,45.03346465
12.67639256,Yes,40,5,0,1,45.03346465
0.490707576,Yes,43,1,1,1,48.74624323
4.403645515,Yes,34,0,1,1,48.74624323
0,Yes,30,3,1,0,48.74624323
3.388359308,Yes,33,6,1,1,48.74624323
11.44656849,No,47,2,1,1,46.01824301
26.90872002,No,72,0,1,1,46.01824301
12.42861176,No,52,5,0,1,46.01824301
12.74362087,No,83,2,0,1,46.01824301
9.463488579,No,78,0,1,1,46.01824301
10.00228977,No,51,0,0,1,46.01824301
18.77166367,No,77,0,1,1,46.01824301
14.77954388,No,39,6,1,0,46.01824301
11.06036663,No,38,4,1,0,49.54970593
9.775806427,No,39,2,1,1,49.54970593
24.8314209,No,61,0,1,0,49.54970593
17.11394501,No,21,6,1,0,49.54970593
23.94528389,No,33,2,1,1,49.54970593
9.991028786,No,37,0,1,0,49.54970593
12.44717121,No,36,4,1,0,49.54970593
10.29195976,No,40,3,1,0,49.54970593
11.88850689,No,26,6,1,0,49.54970593
19.62876129,No,51,0,1,0,49.54970593
16.01190948,No,47,3,1,0,49.54970593
11.7315321,No,32,4,0,1,49.54970593
11.17699814,No,51,0,1,0,49.54970593
16.18762398,No,65,0,1,1,49.54970593
10.86629963,No,66,0,1,0,49.54970593
24.28425598,Yes,29,2,0,1,46.56752014
15.40331364,No,46,2,0,0,43.88550107
32.36216354,No,32,3,0,0,43.88550107
12.47729397,No,38,3,0,1,43.88550107
15.2298193,No,32,2,0,1,43.88550107
18.86056328,No,39,3,1,1,43.88550107
16.56457901,No,31,6,1,0,43.88550107
27.65643692,No,56,3,0,1,43.88550107
14.64428997,No,25,6,0,1,43.88550107
12.39243984,No,55,3,0,1,43.88550107
17.89771652,No,67,0,0,1,43.88550107
14.64410877,No,32,4,0,1,43.88550107
4.483111382,Yes,50,3,0,1,52.63200016
8.120127678,Yes,37,2,0,1,52.63200016
12.00549221,Yes,30,6,0,0,52.63200016
20.26743889,Yes,24,6,1,1,52.63200016
12.39224911,Yes,41,6,1,0,52.63200016
6.84691906,Yes,32,3,0,1,52.63200016
26.05365372,No,32,6,1,1,131.3459617
24.16604805,No,66,0,1,1,131.3459617
18.36230659,No,51,3,1,1,131.3459617
11.22328663,No,51,0,1,1,131.3459617
16.13012695,No,63,0,1,1,131.3459617
11.67099667,No,52,0,1,1,131.3459617
22.60996056,No,48,4,1,1,131.3459617
20.21007538,No,56,0,1,1,131.3459617
11.47205162,No,54,2.839874744,1,1,131.3459617
10.00060654,No,43,0,1,1,131.3459617
20.60616112,No,33,6,1,1,131.3459617
14.07835865,No,42,0,1,1,131.3459617
10.31721306,No,69,0,1,1,131.3459617
2.931472063,Yes,58,0,1,1,77.08266549
3.637099504,Yes,36,2,1,1,77.08266549
4.654011726,Yes,56,2,1,1,77.08266549
1.362049341,Yes,28,2,0,0,77.08266549
5.34777832,Yes,56,4,1,1,77.08266549
0.862468898,Yes,47,2,0,1,77.08266549
0.14327164,Yes,38,2,1,1,77.08266549
7.525256157,Yes,58,0,1,0,77.08266549
0,Yes,44,3,1,1,77.08266549
54.54930496,Yes,60,0,0,0,77.08266549
41.34614563,Yes,65,0,1,1,77.08266549
10.13935184,Yes,66,0,1,1,77.08266549
10.36122417,Yes,29,3,1,1,77.08266549
5.822445869,Yes,52,0,1,1,77.08266549
4.540362358,Yes,40,3,1,1,77.08266549
10.12828732,Yes,41,4,1,1,77.08266549
0.381392658,Yes,57,3,1,1,77.08266549
2.077119112,Yes,44,3,1,1,77.08266549
1.259192705,Yes,56,2,1,1,77.08266549
9.891358376,Yes,63,0,1,1,77.08266549
2.425509691,Yes,60,0,0,1,77.08266549
2.835339785,Yes,25,4,1,1,77.08266549
0,Yes,28,6,1,1,77.08266549
15.62630939,Yes,62,0,1,1,77.08266549
17.62018776,Yes,69,0,1,1,65.82301347
2.987396479,Yes,61,0,1,1,65.82301347
4.326816559,Yes,38,2,1,1,65.82301347
11.18061733,Yes,36,3,1,1,65.82301347
17.58234596,Yes,59,2,1,1,65.82301347
7.476740837,Yes,52,0,1,1,65.82301347
9.188523293,Yes,60,2,1,1,65.82301347
24.11243057,No,60,3,0,1,74.54013877
11.45244312,No,55,3,1,1,74.54013877
21.91407394,No,55,3,0,1,74.54013877
11.43132019,No,71,1,1,1,74.54013877
26.68565369,No,35,3,1,1,74.54013877
10.19998741,No,38,9,0,1,74.54013877
24.63646889,No,41,6,1,1,74.54013877
11.99637127,No,62,8,0,0,74.54013877
14.76328278,No,27,3,0,0,74.54013877
14.63604927,No,56,2,1,0,74.54013877
17.64740181,No,46,5,1,1,68.06348349
28.51022148,No,32,0,1,0,68.06348349
11.44320393,No,49,0,0,1,68.06348349
16.0602932,No,33,0,1,0,68.06348349
39.07138062,No,47,6,0,1,68.06348349
12.23363972,No,33,6,1,1,68.06348349
11.04348755,No,35,2,1,1,68.06348349
19.56827164,No,59,1,0,1,68.06348349
2.650011301,Yes,31,9,0,1,125.0247497
5.779792786,Yes,43,3,1,1,125.0247497
6.404219627,Yes,33,9,0,1,125.0247497
0,Yes,43,3,1,1,125.0247497
2.438055277,Yes,39,6,1,0,125.0247497
7.705311775,Yes,30,1,1,1,125.0247497
16.4243145,Yes,33,10,1,0,125.0247497
10.05204296,Yes,35,1,1,1,128.730203
34.22000885,Yes,66,0,1,0,128.730203
0,Yes,30,2,1,0,128.730203
29.71801758,Yes,28,4,1,1,128.730203
0,Yes,45,3,1,0,128.730203
9.999573708,Yes,34,2,1,1,128.730203
2.368130922,Yes,33,0,1,0,128.730203
87.38017273,Yes,51,0,1,0,128.730203
12.59169674,Yes,28,1,1,0,128.730203
14.28785992,Yes,27,0,0,1,50.35157731
2.998336077,Yes,37,2,0,1,50.35157731
5.106940269,Yes,68,0,0,1,50.35157731
2.27209878,Yes,42,3,0,1,50.35157731
28.80231094,Yes,30,6,0,1,50.35157731
8.708100319,Yes,41,1,0,1,50.35157731
36.45143127,Yes,42,6,0,1,50.35157731
24.14130783,Yes,42,3,0,1,50.35157731
4.184285164,Yes,41,3,0,1,50.35157731
9.564612389,Yes,25,2,1,1,50.35157731
17.54895401,Yes,32,3,0,1,50.35157731
12.35004902,Yes,49,0,0,1,50.35157731
5.277701378,Yes,48,3,0,1,50.35157731
4.143321037,Yes,37,0,0,1,50.35157731
0.897592723,Yes,79,2,0,1,50.35157731
8.843876839,Yes,41,5,0,1,50.35157731
0,Yes,74,0,0,1,50.35157731
10.30641937,No,46,0,1,1,34.32991623
11.69808483,No,49,3,1,1,34.32991623
12.38491058,No,31,0,1,1,34.32991623
11.07118607,No,51,3,0,1,34.32991623
10.04883003,No,32,3,0,1,34.32991623
10.52320671,No,36,2,1,1,34.32991623
20.30093956,No,28,4,1,0,34.32991623
18.47794724,No,29,0,0,1,34.32991623
12.784832,No,41,0,0,1,34.32991623
20.8942852,No,38,0,1,1,34.32991623
32.47366333,No,29,3,1,1,34.32991623
19.26403427,No,36,9,1,1,34.32991623
38.39358139,No,30,2,1,1,34.32991623
30.50527,No,57,0,1,0,34.32991623
21.93081284,No,55,0,0,1,34.32991623
21.7582016,No,30,3,1,1,34.32991623
10.07940674,No,39,2,1,1,34.32991623
14.41882515,No,27,6,1,1,34.32991623
11.66347885,No,52,0,1,0,34.32991623
10.63435936,No,39,4,1,1,34.32991623
18.358078,No,32,0,1,0,34.32991623
22.07125282,No,48,6,1,1,34.32991623
22.69476318,No,31,6,0,1,34.32991623
13.4528389,No,33,6,1,1,34.32991623
17.98189163,No,24,0,1,1,34.32991623
15.26206684,No,31,2,0,0,34.32991623
19.6320343,No,32,3,1,0,34.32991623
19.63894844,No,46,0,0,0,34.32991623
20.53864098,No,38,1,1,0,104.2900627
13.00500202,No,68,0,1,0,104.2900627
9.732492447,No,53,0,1,1,104.2900627
16.95368195,No,17,2,1,0,104.2900627
15.75866127,No,76,0,1,1,104.2900627
12.68916035,No,30,8,1,1,104.2900627
17.24225235,No,41,3,1,1,104.2900627
21.24010658,No,35,0,1,1,104.2900627
16.24074173,No,29,2,1,0,104.2900627
28.50301933,No,24,4,1,1,104.2900627
19.82600212,No,37,0,1,1,104.2900627
20.77936172,No,27,0,1,1,104.2900627
11.42025185,No,79,0,1,0,104.2900627
14.25278187,No,24,2,1,1,104.2900627
24.42565918,No,27,0,1,1,104.2900627
12.92314625,No,32,6,1,0,104.2900627
28.47694016,No,81,0,1,0,104.2900627
19.87043762,No,16,6,1,0,104.2900627
26.7393837,No,25,0,1,1,104.2900627
25.65800858,No,38,0,1,0,104.2900627
20.26455498,No,39,3,0,1,104.2900627
22.25287819,No,41,2,1,1,104.2900627
22.16521835,No,71,3,1,1,104.2900627
30.57697296,No,46,0,1,1,104.2900627
14.10895061,No,34,4,1,1,104.2900627
17.51630974,No,46,6,1,1,104.2900627
20.25421143,No,46,0,1,1,104.2900627
34.16106033,No,42,0,1,1,104.2900627
16.56668472,No,38,1,1,1,104.2900627
5.246564865,Yes,46,3,1,0,112.9272507
1.392627954,Yes,43,0,0,0,112.9272507
15.16613483,Yes,32,6,1,1,112.9272507
0,Yes,51,0,1,0,112.9272507
9.890896797,Yes,28,9,0,1,112.9272507
10.22394085,Yes,51,3,1,1,112.9272507
11.93096828,Yes,66,0,1,1,112.9272507
12.71259022,Yes,64,2,0,0,112.9272507
11.55121136,Yes,48,6,1,1,119.4435618
7.684538841,Yes,40,0,1,0,119.4435618
2.583528757,Yes,56,3,1,0,119.4435618
1.646976709,Yes,38,5,1,0,119.4435618
0,Yes,47,0,1,1,119.4435618
0,Yes,43,3,1,1,119.4435618
0,Yes,49,6,1,0,119.4435618
0.327428997,Yes,35,5,1,1,119.4435618
18.6751194,No,29,4,1,0,121.7980976
21.00106239,No,76,0,1,0,121.7980976
16.24181366,No,41,1,1,1,121.7980976
14.79496288,No,36,2,1,0,121.7980976
12.02237892,No,55,6,1,1,121.7980976
10.22956657,No,31,4,1,1,121.7980976
12.57363129,No,43,2,1,1,121.7980976
17.33282661,No,49,1,1,1,121.7980976
16.51791763,No,36,2,1,0,121.7980976
15.08288383,No,43,0,1,1,121.7980976
10.53521538,No,44,1,1,1,121.7980976
10.86079216,No,38,2,1,0,121.7980976
15.49793625,No,39,1,1,1,121.7980976
21.54337883,No,41,0,0,1,121.7980976
11.57848549,No,50,0,1,1,121.7980976
24.95201874,No,52,1,1,0,121.7980976
18.92773628,No,61,0,0,1,121.7980976
12.44777966,No,36,4,1,1,149.6350672
26.09704208,No,36,2,1,0,149.6350672
12.51009655,No,67,0,1,0,149.6350672
12.09568119,No,44,1,1,1,149.6350672
16.82561874,No,35,4,1,1,149.6350672
10.61448097,No,34,6,1,1,149.6350672
12.40722466,No,62,6,1,1,149.6350672
24.65373993,No,57,2,0,1,149.6350672
15.06451893,No,31,9,1,1,149.6350672
12.13368607,No,30,6,1,1,149.6350672
11.02005291,No,33,2,1,1,149.6350672
11.30279827,No,31,3,1,1,149.6350672
19.47031021,No,47,2,1,0,149.6350672
9.864213943,No,35,1,1,1,149.6350672
10.51205254,No,39,4,1,1,149.6350672
13.80480289,No,38,6,1,1,149.6350672
13.39460659,No,48,3,1,1,149.6350672
15.4113884,No,57,0,1,1,149.6350672
17.75797653,No,30,9,0,1,149.6350672
11.16583824,No,28,3,1,1,149.6350672
11.42837238,No,45,0,1,1,149.6350672
11.31051159,No,61,1,1,1,149.6350672
9.680114746,No,43,3,1,1,149.6350672
13.32432175,No,31,0,1,0,149.6350672
22.22962189,No,26,9,1,0,149.6350672
19.22812653,No,45,1,1,1,149.6350672
29.06534576,No,30,3,1,0,149.6350672
11.13441658,No,28,9,0,1,149.6350672
11.27137184,No,71,0,1,1,149.6350672
18.91178131,No,32,4,1,0,149.6350672
12.82414341,No,37,2,0,1,149.6350672
19.23923683,No,66,0,1,0,149.6350672
26.82572746,No,27,2,1,0,149.6350672
29.09925842,No,74,2,1,1,149.6350672
18.71166229,No,31,1,1,1,149.6350672
0,Yes,50,2,1,0,117.7705257
0.945303142,Yes,26,6,1,0,117.7705257
2.415283442,Yes,71,0,1,0,117.7705257
6.635222435,Yes,41,3,1,1,117.7705257
17.64371681,Yes,36,2,1,0,117.7705257
8.40314579,Yes,24,6,1,0,117.7705257
0,Yes,35,9,1,1,117.7705257
0,Yes,24,6,1,0,85.30027246
0,Yes,36,6,1,1,85.30027246
16.38152885,Yes,69,2,0,1,85.30027246
21.57091522,Yes,67,2,1,0,85.30027246
0.519123256,Yes,33,6,1,0,85.30027246
0.456173122,Yes,39,6,0,1,85.30027246
14.65249729,Yes,47,4,1,1,85.30027246
3.401606798,Yes,44,4,1,1,85.30027246
33.14711761,Yes,57,2,1,0,92.96151585
5.822885513,Yes,29,6,1,0,92.96151585
0.458136737,Yes,47,2,1,0,92.96151585
0,Yes,32,2,1,0,92.96151585
8.15575695,Yes,46,1,1,1,92.96151585
4.693116188,Yes,50,2,0,0,92.96151585
7.373652458,Yes,48,0,0,0,92.96151585
31.30174255,Yes,64,0,0,0,92.96151585
2.771109819,Yes,42,1,1,1,92.96151585
12.28273106,Yes,46,3,1,1,92.96151585
12.35331249,Yes,51,2,1,1,92.96151585
5.734560013,Yes,33,3,0,1,92.96151585
1.413052797,Yes,28,6,1,1,92.96151585
10.85305309,Yes,46,2,1,0,92.96151585
5.785223007,Yes,55,2,0,0,92.96151585
13.61886501,Yes,25,6,1,1,92.96151585
2.355157137,Yes,39,5,0,1,92.96151585
16.52788925,No,30,6,1,1,92.55733265
14.7029314,No,38,3,1,0,92.55733265
13.79731083,No,76,2,1,0,92.55733265
29.07204437,No,42,1,1,0,92.55733265
12.401021,No,49,0,1,0,92.55733265
11.36087322,No,41,4,1,0,92.55733265
22.37161255,No,21,3,1,0,92.55733265
18.68401718,No,74,0,0,1,92.55733265
9.383724213,No,44,3,1,0,92.55733265
11.81671619,No,53,3,0,0,92.55733265
11.23000526,No,67,0,1,0,92.55733265
13.83548832,No,44,0,1,0,92.55733265
11.73696041,No,33,0,1,1,92.55733265
12.14208603,No,31,6,1,0,92.55733265
18.49774361,No,34,0,1,0,92.55733265
18.60684586,No,76,0,1,0,92.55733265
13.69079685,No,76,0,1,0,92.55733265
13.36704445,No,44,2,1,0,92.55733265
13.26907825,No,52,4,0,1,92.55733265
11.61001205,No,50,1,0,0,92.55733265
9.803072929,No,62,0,0,1,92.55733265
11.0084095,No,35,6,1,0,92.55733265
14.94018459,No,31,6,0,0,92.55733265
12.53696918,No,32,6,0,0,92.55733265
12.14525127,No,61,0,0,0,92.55733265
9.919154167,No,49,2,0,1,92.55733265
13.79307079,No,59,0,1,1,92.55733265
17.9499054,No,23,6,0,0,92.55733265
14.8214426,No,53,3,0,0,92.55733265
9.869632721,No,63,0,1,0,92.55733265
16.72920227,No,24,6,1,0,92.55733265
11.16754913,No,32,4,1,0,92.55733265
14.62445354,No,32,5,1,0,92.55733265
10.37242889,No,68,0,1,0,92.55733265
10.43097401,No,59,0,1,0,92.55733265
13.74984455,No,47,1,0,1,92.55733265
14.34319115,No,51,0,1,0,92.55733265
13.04249001,No,81,0,1,0,92.55733265
19.50461006,No,39,8,0,1,92.55733265
13.13686085,No,30,4,0,1,92.55733265
15.17783833,No,43,6,1,0,92.55733265
17.52369308,No,65,0,1,1,92.55733265
17.75106812,No,51,0,1,1,92.55733265
9.565900803,No,31,6,0,1,92.55733265
21.04179192,No,57,1,0,1,92.55733265
19.15322685,No,44,2,1,0,92.55733265
12.09473324,No,41,0,1,1,92.55733265
12.85540867,No,53,3,1,1,92.55733265
12.28337574,No,55,1,1,0,92.55733265
17.38339996,No,27,6,1,0,92.55733265
17.34663391,No,45,0,1,1,92.55733265
14.10670757,No,47,3,0,0,92.55733265
12.890378,No,38,6,1,0,92.55733265
10.14668465,No,54,0,1,1,92.55733265
13.62750435,No,23,6,1,1,92.55733265
17.29561234,No,38,6,1,1,92.55733265
13.08465195,No,56,0,0,0,92.55733265
11.42517567,No,44,3,0,0,92.55733265
14.48933029,No,32,6,1,0,92.55733265
10.97589302,No,70,0,0,1,92.55733265
14.04306316,No,41,6,1,1,92.55733265
9.94251442,No,42,2,1,1,92.55733265
17.48010254,No,37,6,1,0,92.55733265
12.54424572,No,86,1,1,0,92.55733265
14.75995541,No,23,6,1,1,92.55733265
14.73841572,No,38,1,1,0,95.00202239
20.67995644,No,41,3,1,0,95.00202239
14.2152338,No,37,3,1,0,95.00202239
15.52497959,No,64,0,0,0,95.00202239
23.93055725,No,25,0,1,0,95.00202239
11.65808582,No,34,2,1,0,95.00202239
20.22558594,No,72,0,1,0,95.00202239
18.46213531,No,71,0,1,0,95.00202239
17.57814026,No,31,0,1,0,95.00202239
14.34037685,No,38,2,1,0,95.00202239
26.94737625,No,50,0,1,0,95.00202239
14.56000328,No,58,0,0,0,95.00202239
35.61728287,No,88,0,1,0,95.00202239
14.31743145,No,42,3,0,1,95.00202239
10.0303936,No,47,4,0,1,95.00202239
14.19486427,No,32,6,1,1,95.00202239
14.02369022,No,27,6,1,0,95.00202239
14.85806751,No,24,6,0,0,95.00202239
10.9832325,No,46,3,0,1,78.51112809
19.97326279,No,25,6,1,0,78.51112809
26.30569077,No,27,6,0,0,78.51112809
20.21040916,No,71,0,0,0,78.51112809
16.20827484,No,58,0,0,1,78.51112809
27.30791473,No,28,3,0,1,78.51112809
13.22526169,No,45,2,1,1,78.51112809
13.71720314,No,38,3,1,0,78.51112809
16.07539749,No,33,4,0,1,78.51112809
20.35540199,No,31,4,0,0,78.51112809
15.37422848,No,36,2,0,1,78.51112809
31.67787933,No,56,0,0,1,78.51112809
24.7543602,No,33,6,0,0,78.51112809
19.9671669,No,32,0,0,0,78.51112809
9.502192497,No,48,0,1,0,78.51112809
0.638083637,Yes,43,2,0,1,73.69986719
8.218144417,Yes,38,2,1,1,73.69986719
12.0610857,Yes,33,2,1,1,73.69986719
6.238046646,Yes,50,0,1,0,73.69986719
12.70329189,Yes,55,0,1,1,73.69986719
12.65507412,Yes,29,4,1,0,73.69986719
7.815455437,Yes,40,4,0,1,73.69986719
2.5286448,Yes,73,0,0,0,73.69986719
20.52481651,No,33,6,1,1,66.19183664
36.25159454,No,42,0,1,1,66.19183664
9.305883408,No,37,6,1,1,66.19183664
20.46917534,No,43,1,1,1,66.19183664
22.43548393,Yes,59,0,1,1,124.0098905
13.70342541,Yes,61,6,1,0,124.0098905
17.60491943,Yes,28,6,1,1,124.0098905
6.971095085,Yes,39,6,1,0,124.0098905
0.876006305,Yes,33,6,1,1,124.0098905
0,Yes,81,0,1,1,124.0098905
0,Yes,36,0,1,1,124.0098905
12.3143034,Yes,46,4,1,1,124.0098905
4.336373329,Yes,27,5,1,1,124.0098905
6.864560127,Yes,46,3,1,1,124.0098905
5.965568542,Yes,38,3,1,1,124.0098905
0,Yes,44,2,1,1,124.0098905
6.241632462,Yes,30,6,1,0,124.0098905
17.77267838,Yes,36,6,1,1,124.0098905
9.392840385,Yes,39,6,1,1,124.0098905
12.39748287,Yes,41,4,1,1,124.0098905
6.93053627,Yes,39,6,1,0,124.0098905
0,Yes,38,6,1,1,124.0098905
0,Yes,27,1,1,1,124.0098905
6.091680527,Yes,33,6,1,1,124.0098905
0,Yes,50,0,1,1,124.0098905
2.183771372,Yes,36,4,1,0,124.0098905
6.236316681,Yes,37,6,1,1,124.0098905
7.854392052,Yes,38,6,1,0,124.0098905
9.766705513,Yes,31,6,1,0,124.0098905
25.20638275,Yes,41,3,1,1,124.0098905
13.01491642,Yes,41,3,1,1,124.0098905
8.216885567,Yes,36,6,1,1,124.0098905
9.031859398,Yes,41,4,1,0,124.0098905
13.69976521,Yes,86,4,1,1,127.1147801
8.602025032,Yes,30,6,1,1,127.1147801
4.201263428,Yes,31,6,1,1,127.1147801
2.62466836,Yes,48,4,1,1,127.1147801
2.323979616,Yes,40,0,1,1,127.1147801
3.872725725,Yes,40,4,1,1,127.1147801
3.411261797,Yes,29,9,1,1,127.1147801
10.42083073,Yes,65,3,1,1,127.1147801
15.21905231,Yes,31,6,0,1,120.4058644
5.039772034,Yes,35,5,1,1,120.4058644
12.5157156,Yes,30,4,1,1,52.11114237
11.87145138,Yes,30,6,1,1,52.11114237
2.449179888,Yes,29,5,1,1,52.11114237
6.241315842,Yes,29,6,1,1,52.11114237
1.906063318,Yes,53,3,1,1,52.11114237
0.09041138,Yes,50,0,1,1,52.11114237
8.51283741,Yes,49,0,1,1,52.11114237
4.786901474,Yes,51,0,1,1,52.11114237
20.95976067,Yes,44,0,1,0,52.11114237
11.91409588,Yes,68,1,1,1,52.11114237
4.921834946,Yes,36,2,1,1,52.11114237
2.726652384,Yes,31,0,0,1,67.57285415
1.961289644,Yes,29,4,0,0,67.57285415
5.805526733,Yes,30,12,0,1,67.57285415
14.43443203,Yes,47,0,1,0,67.57285415
11.38751888,Yes,39,2,0,0,67.57285415
8.346232414,Yes,32,5,0,0,67.57285415
14.01680279,Yes,39,7,0,0,67.57285415
6.493560791,Yes,35,6,1,0,60.22839732
19.86336517,Yes,56,3,1,0,60.22839732
29.18735504,Yes,63,0,1,0,60.22839732
0.687388599,Yes,32,6,0,1,60.22839732
7.519093513,Yes,45,1,0,0,60.22839732
6.932663918,Yes,33,6,0,0,60.22839732
3.765781641,Yes,44,3,1,1,60.22839732
0,Yes,30,6,1,1,60.22839732
24.54098701,No,43,3,0,0,62.54823852
17.38604546,No,54,0,0,0,34.66444985
17.72724915,No,63,0,0,0,34.66444985
13.08629131,No,49,0,1,1,34.66444985
18.40972519,No,29,4,0,0,34.66444985
23.04073334,No,29,6,0,0,34.66444985
13.6126709,No,44,2,0,0,34.66444985
23.05552673,Yes,35,2,1,0,103.5107445
13.39443302,Yes,35,0,1,0,103.5107445
9.718611717,Yes,37,0,1,0,103.5107445
5.818014145,Yes,54,0,1,0,103.5107445
19.78450966,Yes,28,5,1,0,103.5107445
7.776913643,Yes,24,6,1,0,103.5107445
6.973387718,Yes,28,9,0,0,103.5107445
12.00724697,Yes,53,1,1,0,103.5107445
3.169720888,Yes,41,0,1,0,103.5107445
9.354197502,Yes,31,6,1,0,103.5107445
7.253048897,Yes,55,2.839874744,0,0,103.5107445
44.21001434,Yes,66,0,1,0,104.5412651
5.913431168,Yes,51,3,1,0,104.5412651
4.230556488,Yes,39,3,1,0,104.5412651
12.38041973,Yes,45,2,1,0,104.5412651
3.744974375,Yes,53,2.839874744,1,0,104.5412651
3.74013257,Yes,56,1,1,0,104.5412651
6.698763847,Yes,38,3,1,0,104.5412651
19.60314751,Yes,42,3,1,0,104.5412651
13.97745037,Yes,34,9,0,0,104.5412651
22.55547905,Yes,40,3,1,0,104.5412651
3.801641703,Yes,65,0,1,0,103.2232356
20.71248436,Yes,65,1,1,0,103.2232356
2.088773966,Yes,51,2,0,0,69.58324079
2.344099283,Yes,55,6,0,0,69.58324079
4.173861504,Yes,33,6,0,0,69.58324079
16.32101059,Yes,27,6,0,0,69.58324079
5.276242256,Yes,33,6,0,0,69.58324079
4.784926414,Yes,34,6,0,0,69.58324079
2.37975049,Yes,58,2,0,0,69.58324079
9.817400932,Yes,50,0,1,0,69.58324079
1.48314786,Yes,39,2,0,0,60.07141689
4.145165443,Yes,46,1,0,0,60.07141689
8.695988655,Yes,29,6,0,0,60.07141689
7.105490685,Yes,48,0,1,0,60.07141689
1.773146868,Yes,52,0,1,0,60.07141689
12.3275671,Yes,22,6,0,0,60.07141689
0.321049869,Yes,38,3,1,0,60.07141689
5.851902008,Yes,73,0,1,0,60.07141689
5.706895828,Yes,42,0,1,0,60.07141689
15.71247196,No,51,1,0,1,72.80421841
17.82732391,No,34,3,0,0,72.80421841
18.84317398,No,48,0,1,0,72.80421841
23.65774918,No,33,6,0,0,72.80421841
12.60935783,No,42,2,1,0,72.80421841
22.89094734,No,76,2,1,0,72.80421841
23.6206665,No,22,6,1,0,72.80421841
24.81220436,No,67,2,0,0,72.80421841
19.78744125,No,38,6,0,1,72.80421841
17.94102287,No,23,0,0,0,72.80421841
20.78230858,No,36,3,0,0,72.80421841
18.27191353,No,34,1,0,0,72.80421841
21.51953697,No,34,6,1,0,72.80421841
21.78537369,No,33,2.839874744,1,0,72.80421841
27.10764885,No,24,3,0,1,72.80421841
18.21408463,No,38,6,0,0,72.80421841
24.82867432,No,28,6,0,0,72.80421841
19.22565842,No,32,4,0,0,72.80421841
51.40879059,No,61,2,1,0,72.80421841
23.62764359,No,24,5,1,0,72.80421841
11.59811497,No,30,6,0,0,72.80421841
21.575037,No,30,3,1,0,72.80421841
21.3382206,No,26,3,1,0,72.80421841
23.04879379,No,21,4,1,0,72.80421841
12.28974342,No,68,1,0,0,72.80421841
17.20560837,No,29,3,1,0,72.80421841
28.28385162,No,65,3,0,0,72.80421841
29.00780296,No,45,0,1,0,72.80421841
15.91022682,No,50,3,1,0,72.80421841
51.81018066,No,41,4,1,0,72.80421841
27.61782455,No,74,0,1,0,72.80421841
17.34959602,No,32,6,0,0,72.80421841
27.72331429,No,44,4,0,0,72.80421841
16.16784668,No,29,6,0,0,72.80421841
17.01661301,No,50,3,0,0,72.80421841
13.83936405,No,61,0,1,0,72.80421841
16.06110764,No,27,0,0,0,72.80421841
19.82998085,No,61,1,1,0,72.80421841
13.24211311,No,35,6,0,1,72.80421841
29.00286865,No,22,6,1,0,72.80421841
31.85606003,No,27,6,1,0,72.80421841
13.4382515,No,35,4,1,0,72.80421841
19.79600143,No,62,2,1,0,72.80421841
20.56139374,No,30,6,0,0,72.80421841
26.47097206,No,59,0,0,0,72.80421841
16.06737709,No,43,6,0,0,72.80421841
17.11511993,No,27,6,1,0,72.80421841
14.1475811,No,27,5,0,0,72.80421841
15.76371288,No,33,6,0,1,72.80421841
19.97932053,No,44,2,1,0,72.80421841
14.61717129,No,44,2,1,0,72.80421841
16.38330269,No,48,2,0,1,72.80421841
32.88182068,No,59,0,0,0,72.80421841
16.91749191,No,24,6,0,0,72.80421841
30.80327988,No,26,6,1,0,72.80421841
30.09902,No,24,6,0,0,72.80421841
42.52945709,No,25,6,0,0,72.80421841
25.18660164,No,40,3,1,0,72.80421841
11.60446072,No,30,6,0,0,72.80421841
28.69129181,No,47,0,1,0,72.80421841
15.84020996,No,31,0,1,0,72.80421841
9.327122688,Yes,28,6,0,1,67.84936514
7.484877586,Yes,38,3,0,1,67.84936514
12.8660593,Yes,35,2,0,1,67.84936514
